Date,Cities,Petrol
6/1/2018,Chennai,81.28
5/31/2018,Chennai,81.35
5/30/2018,Chennai,81.42
5/29/2018,Chennai,81.43
5/28/2018,Chennai,81.26
5/27/2018,Chennai,81.11
5/26/2018,Chennai,80.95
5/25/2018,Chennai,80.8
5/24/2018,Chennai,80.42
5/23/2018,Chennai,80.11
5/22/2018,Chennai,79.79
5/21/2018,Chennai,79.47
5/20/2018,Chennai,79.13
5/19/2018,Chennai,78.78
5/18/2018,Chennai,78.46
5/17/2018,Chennai,78.16
5/16/2018,Chennai,77.93
5/15/2018,Chennai,77.77
5/14/2018,Chennai,77.61
5/13/2018,Chennai,77.43
5/12/2018,Chennai,77.43
5/11/2018,Chennai,77.43
5/10/2018,Chennai,77.43
5/9/2018,Chennai,77.43
5/8/2018,Chennai,77.43
5/7/2018,Chennai,77.43
5/6/2018,Chennai,77.43
5/5/2018,Chennai,77.43
5/4/2018,Chennai,77.43
5/3/2018,Chennai,77.43
5/2/2018,Chennai,77.43
5/1/2018,Chennai,77.43
4/30/2018,Chennai,77.43
4/29/2018,Chennai,77.43
4/28/2018,Chennai,77.43
4/27/2018,Chennai,77.43
4/26/2018,Chennai,77.43
4/25/2018,Chennai,77.43
4/24/2018,Chennai,77.43
4/23/2018,Chennai,77.29
4/22/2018,Chennai,77.19
4/21/2018,Chennai,76.99
4/20/2018,Chennai,76.85
4/19/2018,Chennai,76.84
4/18/2018,Chennai,76.79
4/17/2018,Chennai,76.79
4/16/2018,Chennai,76.79
4/15/2018,Chennai,76.75
4/14/2018,Chennai,76.69
4/13/2018,Chennai,76.67
4/12/2018,Chennai,76.71
4/11/2018,Chennai,76.75
4/10/2018,Chennai,76.75
4/9/2018,Chennai,76.76
4/8/2018,Chennai,76.8
4/7/2018,Chennai,76.77
4/6/2018,Chennai,76.75
4/5/2018,Chennai,76.75
4/4/2018,Chennai,76.72
4/3/2018,Chennai,76.72
4/2/2018,Chennai,76.59
4/1/2018,Chennai,76.48
3/31/2018,Chennai,76.29
3/30/2018,Chennai,76.04
3/29/2018,Chennai,75.8
3/28/2018,Chennai,75.61
3/27/2018,Chennai,75.61
3/26/2018,Chennai,75.49
3/25/2018,Chennai,75.24
3/24/2018,Chennai,75.06
3/23/2018,Chennai,74.98
3/22/2018,Chennai,74.94
3/21/2018,Chennai,74.87
3/20/2018,Chennai,74.87
3/19/2018,Chennai,74.86
3/18/2018,Chennai,74.87
3/17/2018,Chennai,74.95
3/16/2018,Chennai,75.05
3/15/2018,Chennai,75.14
3/14/2018,Chennai,75.16
3/13/2018,Chennai,75.16
3/12/2018,Chennai,75.14
3/11/2018,Chennai,75.17
3/10/2018,Chennai,75.15
3/9/2018,Chennai,75.12
3/8/2018,Chennai,75.07
3/7/2018,Chennai,75.07
3/6/2018,Chennai,75.07
3/5/2018,Chennai,75
3/4/2018,Chennai,74.94
3/3/2018,Chennai,74.66
3/2/2018,Chennai,74.4
3/1/2018,Chennai,74.21
2/28/2018,Chennai,74.15
2/27/2018,Chennai,74.15
2/26/2018,Chennai,74.17
2/25/2018,Chennai,74.14
2/24/2018,Chennai,74.16
2/23/2018,Chennai,74.25
2/22/2018,Chennai,74.35
2/21/2018,Chennai,74.37
2/20/2018,Chennai,74.38
2/19/2018,Chennai,74.58
2/18/2018,Chennai,74.74
2/17/2018,Chennai,74.91
2/16/2018,Chennai,75.21
2/15/2018,Chennai,75.49
2/14/2018,Chennai,75.65
2/13/2018,Chennai,75.65
2/12/2018,Chennai,75.73
2/11/2018,Chennai,75.95
2/10/2018,Chennai,76.06
2/9/2018,Chennai,76.08
2/8/2018,Chennai,76.11
2/7/2018,Chennai,76.12
2/6/2018,Chennai,76.12
2/5/2018,Chennai,76.04
2/4/2018,Chennai,75.88
2/3/2018,Chennai,75.81
2/2/2018,Chennai,75.82
2/1/2018,Chennai,75.77
1/31/2018,Chennai,75.63
1/30/2018,Chennai,75.63
1/29/2018,Chennai,75.55
1/28/2018,Chennai,75.47
1/27/2018,Chennai,75.42
1/26/2018,Chennai,75.33
1/25/2018,Chennai,75.18
1/24/2018,Chennai,75.12
1/23/2018,Chennai,75.06
1/22/2018,Chennai,74.91
1/21/2018,Chennai,74.75
1/20/2018,Chennai,74.55
1/19/2018,Chennai,74.35
1/18/2018,Chennai,74.2
1/17/2018,Chennai,74.02
1/16/2018,Chennai,73.89
1/15/2018,Chennai,73.8
1/14/2018,Chennai,73.67
1/13/2018,Chennai,73.53
1/12/2018,Chennai,73.33
1/11/2018,Chennai,73.25
1/10/2018,Chennai,73.21
1/9/2018,Chennai,73.12
1/8/2018,Chennai,73.01
1/7/2018,Chennai,72.85
1/6/2018,Chennai,72.69
1/5/2018,Chennai,72.55
1/4/2018,Chennai,72.53
1/3/2018,Chennai,72.53
1/2/2018,Chennai,72.53
1/1/2018,Chennai,72.53
12/31/2017,Chennai,72.53
12/30/2017,Chennai,72.49
12/29/2017,Chennai,72.45
12/28/2017,Chennai,72.36
12/27/2017,Chennai,72.26
12/26/2017,Chennai,72.17
12/25/2017,Chennai,72.19
12/24/2017,Chennai,72.09
12/23/2017,Chennai,72.12
12/22/2017,Chennai,72.03
12/21/2017,Chennai,71.95
12/20/2017,Chennai,71.87
12/19/2017,Chennai,71.79
12/18/2017,Chennai,71.7
12/17/2017,Chennai,71.66
12/16/2017,Chennai,71.64
12/15/2017,Chennai,71.61
12/14/2017,Chennai,71.58
12/13/2017,Chennai,71.58
12/12/2017,Chennai,71.6
12/11/2017,Chennai,71.63
12/10/2017,Chennai,71.66
12/9/2017,Chennai,71.69
12/8/2017,Chennai,71.7
12/7/2017,Chennai,71.75
12/6/2017,Chennai,71.76
12/5/2017,Chennai,71.77
12/4/2017,Chennai,71.75
12/3/2017,Chennai,71.75
12/2/2017,Chennai,71.74
12/1/2017,Chennai,71.74
11/30/2017,Chennai,71.76
11/29/2017,Chennai,71.78
11/28/2017,Chennai,71.78
11/27/2017,Chennai,71.8
11/26/2017,Chennai,71.84
11/25/2017,Chennai,71.88
11/24/2017,Chennai,71.94
11/23/2017,Chennai,71.96
11/22/2017,Chennai,72.01
11/21/2017,Chennai,72.06
11/20/2017,Chennai,72.04
11/19/2017,Chennai,72.07
11/18/2017,Chennai,72.1
11/17/2017,Chennai,72.15
11/16/2017,Chennai,72.19
11/15/2017,Chennai,72.22
11/14/2017,Chennai,72.27
11/13/2017,Chennai,72.33
11/12/2017,Chennai,72.33
11/11/2017,Chennai,72.36
11/10/2017,Chennai,72.4
11/9/2017,Chennai,72.4
11/8/2017,Chennai,72.35
11/7/2017,Chennai,72.35
11/6/2017,Chennai,72.23
11/5/2017,Chennai,72.08
11/4/2017,Chennai,72
11/3/2017,Chennai,71.86
11/2/2017,Chennai,71.77
11/1/2017,Chennai,71.65
10/31/2017,Chennai,71.64
10/30/2017,Chennai,71.58
10/29/2017,Chennai,71.42
10/28/2017,Chennai,71.34
10/27/2017,Chennai,71.21
10/26/2017,Chennai,71.14
10/25/2017,Chennai,71.1
10/24/2017,Chennai,71.08
10/23/2017,Chennai,71.08
10/22/2017,Chennai,71.06
10/21/2017,Chennai,70.92
10/20/2017,Chennai,70.87
10/19/2017,Chennai,70.8
10/18/2017,Chennai,70.73
10/17/2017,Chennai,70.73
10/16/2017,Chennai,70.76
10/15/2017,Chennai,70.8
10/14/2017,Chennai,70.85
10/13/2017,Chennai,70.9
10/12/2017,Chennai,70.93
10/11/2017,Chennai,70.96
10/10/2017,Chennai,70.93
10/9/2017,Chennai,70.93
10/8/2017,Chennai,70.86
10/7/2017,Chennai,70.82
10/6/2017,Chennai,70.83
10/5/2017,Chennai,70.85
10/4/2017,Chennai,70.85
10/3/2017,Chennai,73.48
10/2/2017,Chennai,73.43
10/1/2017,Chennai,73.36
9/30/2017,Chennai,73.25
9/29/2017,Chennai,73.15
9/28/2017,Chennai,73.04
9/27/2017,Chennai,72.99
9/26/2017,Chennai,72.99
9/25/2017,Chennai,72.99
9/24/2017,Chennai,72.97
9/23/2017,Chennai,73
9/22/2017,Chennai,73.05
9/21/2017,Chennai,73.1
9/20/2017,Chennai,73.1
9/19/2017,Chennai,73.1
9/18/2017,Chennai,73.09
9/17/2017,Chennai,73.09
9/16/2017,Chennai,73.06
9/15/2017,Chennai,73.01
9/14/2017,Chennai,72.97
9/13/2017,Chennai,72.95
9/12/2017,Chennai,72.95
9/11/2017,Chennai,72.87
9/10/2017,Chennai,72.73
9/9/2017,Chennai,72.58
9/8/2017,Chennai,72.44
9/7/2017,Chennai,72.34
9/6/2017,Chennai,72.25
9/5/2017,Chennai,72.25
9/4/2017,Chennai,72.2
9/3/2017,Chennai,72.08
9/2/2017,Chennai,71.95
9/1/2017,Chennai,71.78
8/31/2017,Chennai,71.66
8/30/2017,Chennai,71.62
8/29/2017,Chennai,71.62
8/28/2017,Chennai,71.6
8/27/2017,Chennai,71.56
8/26/2017,Chennai,71.52
8/25/2017,Chennai,71.51
8/24/2017,Chennai,71.37
8/23/2017,Chennai,71.22
8/22/2017,Chennai,71.15
8/21/2017,Chennai,71.01
8/20/2017,Chennai,70.85
8/19/2017,Chennai,70.83
8/18/2017,Chennai,70.76
8/17/2017,Chennai,70.7
8/16/2017,Chennai,70.59
8/15/2017,Chennai,70.53
8/14/2017,Chennai,70.4
8/13/2017,Chennai,70.19
8/12/2017,Chennai,69.92
8/11/2017,Chennai,69.68
8/10/2017,Chennai,69.35
8/9/2017,Chennai,69.2
8/8/2017,Chennai,69.13
8/7/2017,Chennai,69.03
8/6/2017,Chennai,68.88
8/5/2017,Chennai,68.64
8/4/2017,Chennai,68.34
8/3/2017,Chennai,68.02
8/2/2017,Chennai,67.78
8/1/2017,Chennai,67.71
7/31/2017,Chennai,67.78
7/30/2017,Chennai,67.51
7/29/2017,Chennai,67.37
7/28/2017,Chennai,67.18
7/27/2017,Chennai,67.07
7/26/2017,Chennai,67.06
7/25/2017,Chennai,67.05
7/24/2017,Chennai,67.01
7/23/2017,Chennai,66.88
7/22/2017,Chennai,66.77
7/21/2017,Chennai,66.75
7/20/2017,Chennai,66.72
7/19/2017,Chennai,66.67
7/18/2017,Chennai,66.67
7/17/2017,Chennai,66.61
7/16/2017,Chennai,66.57
7/15/2017,Chennai,66.49
7/14/2017,Chennai,66.34
7/13/2017,Chennai,66.36
7/12/2017,Chennai,66.38
7/11/2017,Chennai,66.38
7/10/2017,Chennai,66.25
7/9/2017,Chennai,66.05
7/8/2017,Chennai,65.86
7/7/2017,Chennai,65.72
7/6/2017,Chennai,65.58
7/5/2017,Chennai,65.46
7/4/2017,Chennai,65.46
7/3/2017,Chennai,65.51
7/2/2017,Chennai,65.44
7/1/2017,Chennai,65.46
6/30/2017,Chennai,65.74
6/29/2017,Chennai,65.9
6/28/2017,Chennai,65.9
6/27/2017,Chennai,65.89
6/26/2017,Chennai,65.98
6/25/2017,Chennai,66.15
6/24/2017,Chennai,66.45
6/23/2017,Chennai,66.7
6/22/2017,Chennai,66.93
6/21/2017,Chennai,67.04
6/20/2017,Chennai,67.04
6/19/2017,Chennai,67.14
6/18/2017,Chennai,67.42
6/17/2017,Chennai,67.76
6/16/2017,Chennai,68.02
7/15/2020,Kolkata,82.1
7/14/2020,Kolkata,82.1
7/13/2020,Kolkata,82.1
7/12/2020,Kolkata,82.1
7/11/2020,Kolkata,82.1
7/10/2020,Kolkata,82.1
7/9/2020,Kolkata,82.1
7/8/2020,Kolkata,82.1
7/7/2020,Kolkata,82.1
7/6/2020,Kolkata,82.1
7/5/2020,Kolkata,82.1
7/4/2020,Kolkata,82.1
7/3/2020,Kolkata,82.1
7/2/2020,Kolkata,82.1
7/1/2020,Kolkata,82.1
6/30/2020,Kolkata,82.1
6/29/2020,Kolkata,82.1
6/28/2020,Kolkata,82.05
6/27/2020,Kolkata,82.05
6/26/2020,Kolkata,81.82
6/25/2020,Kolkata,81.61
6/24/2020,Kolkata,81.45
6/23/2020,Kolkata,81.45
6/22/2020,Kolkata,81.27
6/21/2020,Kolkata,80.95
6/20/2020,Kolkata,80.62
6/19/2020,Kolkata,80.13
6/18/2020,Kolkata,79.59
6/17/2020,Kolkata,79.08
6/16/2020,Kolkata,78.55
6/15/2020,Kolkata,78.1
6/14/2020,Kolkata,77.64
6/13/2020,Kolkata,77.05
6/12/2020,Kolkata,76.48
6/11/2020,Kolkata,75.94
6/10/2020,Kolkata,75.36
6/9/2020,Kolkata,74.98
6/8/2020,Kolkata,74.46
6/7/2020,Kolkata,73.89
6/6/2020,Kolkata,73.3
6/5/2020,Kolkata,73.3
6/4/2020,Kolkata,73.3
6/3/2020,Kolkata,73.3
6/2/2020,Kolkata,73.3
6/1/2020,Kolkata,73.3
5/31/2020,Kolkata,73.3
5/30/2020,Kolkata,73.3
5/29/2020,Kolkata,73.3
5/28/2020,Kolkata,73.3
5/27/2020,Kolkata,73.3
5/26/2020,Kolkata,73.3
5/25/2020,Kolkata,73.3
5/24/2020,Kolkata,73.3
5/23/2020,Kolkata,73.3
5/22/2020,Kolkata,73.3
5/21/2020,Kolkata,73.3
5/20/2020,Kolkata,73.3
5/19/2020,Kolkata,73.3
5/18/2020,Kolkata,73.3
5/17/2020,Kolkata,73.3
5/16/2020,Kolkata,73.3
5/15/2020,Kolkata,73.3
5/14/2020,Kolkata,73.3
5/13/2020,Kolkata,73.3
5/12/2020,Kolkata,73.3
5/11/2020,Kolkata,73.3
5/10/2020,Kolkata,73.3
5/9/2020,Kolkata,73.3
5/8/2020,Kolkata,73.3
5/7/2020,Kolkata,73.3
5/6/2020,Kolkata,73.3
5/5/2020,Kolkata,73.3
5/4/2020,Kolkata,73.3
5/3/2020,Kolkata,73.3
5/2/2020,Kolkata,73.3
5/1/2020,Kolkata,73.3
4/30/2020,Kolkata,73.3
4/29/2020,Kolkata,73.3
4/28/2020,Kolkata,73.3
4/27/2020,Kolkata,73.3
4/26/2020,Kolkata,73.3
4/23/2020,Kolkata,73.3
4/22/2020,Kolkata,73.3
4/21/2020,Kolkata,73.3
4/20/2020,Kolkata,73.3
4/19/2020,Kolkata,73.3
4/18/2020,Kolkata,73.3
4/17/2020,Kolkata,73.3
4/16/2020,Kolkata,73.3
4/15/2020,Kolkata,73.3
4/14/2020,Kolkata,73.3
4/13/2020,Kolkata,73.3
4/12/2020,Kolkata,73.3
4/11/2020,Kolkata,73.3
4/10/2020,Kolkata,73.3
4/9/2020,Kolkata,73.3
4/8/2020,Kolkata,73.3
4/7/2020,Kolkata,73.3
4/6/2020,Kolkata,73.3
4/5/2020,Kolkata,73.3
4/4/2020,Kolkata,73.3
4/3/2020,Kolkata,73.3
4/2/2020,Kolkata,73.3
4/1/2020,Kolkata,73.3
3/31/2020,Kolkata,72.29
3/30/2020,Kolkata,72.29
3/29/2020,Kolkata,72.29
3/28/2020,Kolkata,72.29
3/27/2020,Kolkata,72.29
3/26/2020,Kolkata,72.29
3/25/2020,Kolkata,72.29
3/24/2020,Kolkata,72.29
3/23/2020,Kolkata,72.29
3/22/2020,Kolkata,72.29
3/21/2020,Kolkata,72.29
3/20/2020,Kolkata,72.29
3/19/2020,Kolkata,72.29
3/18/2020,Kolkata,72.29
3/17/2020,Kolkata,72.29
3/16/2020,Kolkata,72.29
3/15/2020,Kolkata,72.45
3/14/2020,Kolkata,72.57
3/13/2020,Kolkata,72.7
3/12/2020,Kolkata,72.83
3/11/2020,Kolkata,72.98
3/10/2020,Kolkata,72.98
3/9/2020,Kolkata,73.28
3/8/2020,Kolkata,73.51
3/7/2020,Kolkata,73.7
3/6/2020,Kolkata,73.82
3/5/2020,Kolkata,73.96
3/4/2020,Kolkata,74.11
3/3/2020,Kolkata,74.11
3/2/2020,Kolkata,74.16
3/1/2020,Kolkata,74.38
2/29/2020,Kolkata,74.53
2/28/2020,Kolkata,74.6
2/27/2020,Kolkata,74.6
2/26/2020,Kolkata,74.65
2/25/2020,Kolkata,74.65
2/24/2020,Kolkata,74.65
2/23/2020,Kolkata,74.65
2/22/2020,Kolkata,74.58
2/21/2020,Kolkata,74.53
2/20/2020,Kolkata,74.53
2/19/2020,Kolkata,74.53
2/18/2020,Kolkata,74.53
2/17/2020,Kolkata,74.58
2/16/2020,Kolkata,74.58
2/15/2020,Kolkata,74.58
2/14/2020,Kolkata,74.58
2/13/2020,Kolkata,74.58
2/12/2020,Kolkata,74.58
2/11/2020,Kolkata,74.58
2/10/2020,Kolkata,74.74
2/9/2020,Kolkata,74.92
2/8/2020,Kolkata,75.13
2/7/2020,Kolkata,75.36
2/6/2020,Kolkata,75.57
2/5/2020,Kolkata,75.65
2/4/2020,Kolkata,75.65
2/3/2020,Kolkata,75.71
2/2/2020,Kolkata,75.77
2/1/2020,Kolkata,75.85
1/31/2020,Kolkata,75.9
1/30/2020,Kolkata,75.99
1/29/2020,Kolkata,76.22
1/28/2020,Kolkata,76.22
1/27/2020,Kolkata,76.33
1/26/2020,Kolkata,76.48
1/25/2020,Kolkata,76.77
1/24/2020,Kolkata,77.04
1/23/2020,Kolkata,77.26
1/22/2020,Kolkata,77.42
1/21/2020,Kolkata,77.42
1/20/2020,Kolkata,77.58
1/19/2020,Kolkata,77.69
1/18/2020,Kolkata,77.85
1/17/2020,Kolkata,78
1/16/2020,Kolkata,78.14
1/15/2020,Kolkata,78.29
1/14/2020,Kolkata,78.29
1/13/2020,Kolkata,78.39
1/12/2020,Kolkata,78.48
1/11/2020,Kolkata,78.59
1/10/2020,Kolkata,78.54
1/9/2020,Kolkata,78.39
1/8/2020,Kolkata,78.33
1/7/2020,Kolkata,78.33
1/6/2020,Kolkata,78.28
1/5/2020,Kolkata,78.13
1/4/2020,Kolkata,78.04
1/3/2020,Kolkata,77.94
1/2/2020,Kolkata,77.87
1/1/2020,Kolkata,77.79
12/31/2019,Kolkata,77.79
12/30/2019,Kolkata,77.7
12/29/2019,Kolkata,77.54
12/28/2019,Kolkata,77.4
12/27/2019,Kolkata,77.4
12/26/2019,Kolkata,77.34
12/25/2019,Kolkata,77.29
12/24/2019,Kolkata,77.29
12/23/2019,Kolkata,77.29
12/22/2019,Kolkata,77.29
12/21/2019,Kolkata,77.29
12/20/2019,Kolkata,77.29
12/19/2019,Kolkata,77.29
12/18/2019,Kolkata,77.29
12/17/2019,Kolkata,77.29
12/16/2019,Kolkata,77.35
12/15/2019,Kolkata,77.4
12/14/2019,Kolkata,77.5
12/13/2019,Kolkata,77.55
12/12/2019,Kolkata,77.61
12/11/2019,Kolkata,77.67
12/10/2019,Kolkata,77.67
12/9/2019,Kolkata,77.67
12/8/2019,Kolkata,77.62
12/7/2019,Kolkata,77.54
12/6/2019,Kolkata,77.54
12/5/2019,Kolkata,77.61
12/4/2019,Kolkata,77.61
12/3/2019,Kolkata,77.61
12/2/2019,Kolkata,77.61
12/1/2019,Kolkata,77.61
11/30/2019,Kolkata,77.54
11/29/2019,Kolkata,77.49
11/28/2019,Kolkata,77.44
11/27/2019,Kolkata,77.44
11/26/2019,Kolkata,77.44
11/25/2019,Kolkata,77.34
11/24/2019,Kolkata,77.22
11/23/2019,Kolkata,77.12
11/22/2019,Kolkata,77.04
11/21/2019,Kolkata,76.89
11/20/2019,Kolkata,76.89
11/19/2019,Kolkata,76.89
11/18/2019,Kolkata,76.74
11/17/2019,Kolkata,76.58
11/16/2019,Kolkata,76.47
11/15/2019,Kolkata,76.33
11/14/2019,Kolkata,76.15
11/13/2019,Kolkata,76
11/12/2019,Kolkata,76
11/11/2019,Kolkata,75.91
11/10/2019,Kolkata,75.76
11/9/2019,Kolkata,75.56
11/8/2019,Kolkata,75.41
11/7/2019,Kolkata,75.32
11/6/2019,Kolkata,75.32
11/5/2019,Kolkata,75.32
11/4/2019,Kolkata,75.37
11/3/2019,Kolkata,75.45
11/2/2019,Kolkata,75.52
11/1/2019,Kolkata,75.55
10/31/2019,Kolkata,75.57
10/30/2019,Kolkata,75.57
10/29/2019,Kolkata,75.57
10/28/2019,Kolkata,75.63
10/27/2019,Kolkata,75.63
10/26/2019,Kolkata,75.63
10/25/2019,Kolkata,75.71
10/24/2019,Kolkata,75.82
10/23/2019,Kolkata,75.87
10/22/2019,Kolkata,75.87
10/21/2019,Kolkata,75.92
10/20/2019,Kolkata,75.92
10/19/2019,Kolkata,75.92
10/18/2019,Kolkata,75.92
10/17/2019,Kolkata,75.92
10/16/2019,Kolkata,75.92
10/15/2019,Kolkata,75.92
10/14/2019,Kolkata,75.97
10/13/2019,Kolkata,75.97
10/12/2019,Kolkata,75.97
10/11/2019,Kolkata,76.07
10/10/2019,Kolkata,76.18
10/9/2019,Kolkata,76.23
10/8/2019,Kolkata,76.23
10/7/2019,Kolkata,76.4
10/6/2019,Kolkata,76.53
10/5/2019,Kolkata,76.67
10/4/2019,Kolkata,76.96
10/3/2019,Kolkata,77.14
10/2/2019,Kolkata,77.23
10/1/2019,Kolkata,77.23
9/30/2019,Kolkata,77.1
9/29/2019,Kolkata,77.03
9/28/2019,Kolkata,77.03
9/27/2019,Kolkata,77.03
9/26/2019,Kolkata,76.88
9/25/2019,Kolkata,76.82
9/24/2019,Kolkata,76.82
9/23/2019,Kolkata,76.6
9/22/2019,Kolkata,76.32
9/21/2019,Kolkata,76.05
9/20/2019,Kolkata,75.77
9/19/2019,Kolkata,75.43
9/18/2019,Kolkata,75.14
9/17/2019,Kolkata,74.89
9/16/2019,Kolkata,74.76
9/15/2019,Kolkata,74.76
9/14/2019,Kolkata,74.7
9/13/2019,Kolkata,74.62
9/12/2019,Kolkata,74.55
9/11/2019,Kolkata,74.49
9/10/2019,Kolkata,74.49
9/9/2019,Kolkata,74.44
9/8/2019,Kolkata,74.44
9/7/2019,Kolkata,74.5
9/6/2019,Kolkata,74.58
9/5/2019,Kolkata,74.66
9/4/2019,Kolkata,74.71
9/3/2019,Kolkata,74.71
9/2/2019,Kolkata,74.71
9/1/2019,Kolkata,74.71
8/31/2019,Kolkata,74.71
8/30/2019,Kolkata,74.71
8/29/2019,Kolkata,74.71
8/28/2019,Kolkata,74.77
8/27/2019,Kolkata,74.77
8/26/2019,Kolkata,74.77
8/25/2019,Kolkata,74.69
8/24/2019,Kolkata,74.62
8/23/2019,Kolkata,74.54
8/22/2019,Kolkata,74.54
8/21/2019,Kolkata,74.54
8/20/2019,Kolkata,74.54
8/19/2019,Kolkata,74.54
8/18/2019,Kolkata,74.61
8/17/2019,Kolkata,74.69
8/16/2019,Kolkata,74.69
8/15/2019,Kolkata,74.69
8/14/2019,Kolkata,74.69
8/13/2019,Kolkata,74.69
8/12/2019,Kolkata,74.69
8/11/2019,Kolkata,74.69
8/10/2019,Kolkata,74.78
8/9/2019,Kolkata,74.78
8/8/2019,Kolkata,74.92
8/7/2019,Kolkata,74.97
8/6/2019,Kolkata,74.97
8/5/2019,Kolkata,75.06
8/4/2019,Kolkata,75.21
8/3/2019,Kolkata,75.3
8/2/2019,Kolkata,75.37
8/1/2019,Kolkata,75.44
7/31/2019,Kolkata,75.5
7/30/2019,Kolkata,75.5
7/29/2019,Kolkata,75.63
7/28/2019,Kolkata,75.75
7/27/2019,Kolkata,75.81
7/26/2019,Kolkata,75.83
7/25/2019,Kolkata,75.85
7/24/2019,Kolkata,75.87
7/23/2019,Kolkata,75.87
7/22/2019,Kolkata,75.77
7/21/2019,Kolkata,75.77
7/20/2019,Kolkata,75.77
7/19/2019,Kolkata,75.77
7/18/2019,Kolkata,75.77
7/17/2019,Kolkata,75.65
7/16/2019,Kolkata,75.65
7/15/2019,Kolkata,75.55
7/14/2019,Kolkata,75.38
7/13/2019,Kolkata,75.25
7/12/2019,Kolkata,75.12
7/11/2019,Kolkata,75.12
7/10/2019,Kolkata,75.12
7/9/2019,Kolkata,75.12
7/8/2019,Kolkata,75.15
7/7/2019,Kolkata,75.15
7/6/2019,Kolkata,75.15
7/5/2019,Kolkata,72.75
7/4/2019,Kolkata,72.75
7/3/2019,Kolkata,72.75
7/2/2019,Kolkata,72.75
7/1/2019,Kolkata,72.67
6/30/2019,Kolkata,72.63
6/29/2019,Kolkata,72.54
6/28/2019,Kolkata,72.43
6/27/2019,Kolkata,72.38
6/26/2019,Kolkata,72.31
6/25/2019,Kolkata,72.31
6/24/2019,Kolkata,72.31
6/23/2019,Kolkata,72.24
6/22/2019,Kolkata,72.19
6/21/2019,Kolkata,72.19
6/20/2019,Kolkata,72.19
6/19/2019,Kolkata,72.19
6/18/2019,Kolkata,72.19
6/17/2019,Kolkata,72.19
6/16/2019,Kolkata,72.19
6/15/2019,Kolkata,72.25
6/14/2019,Kolkata,72.44
6/13/2019,Kolkata,72.61
6/12/2019,Kolkata,72.68
6/11/2019,Kolkata,72.68
6/10/2019,Kolkata,72.68
6/9/2019,Kolkata,72.81
6/8/2019,Kolkata,72.97
6/7/2019,Kolkata,73.19
6/6/2019,Kolkata,73.31
6/5/2019,Kolkata,73.47
6/4/2019,Kolkata,73.47
6/3/2019,Kolkata,73.54
6/2/2019,Kolkata,73.71
6/1/2019,Kolkata,73.74
5/31/2019,Kolkata,73.79
5/30/2019,Kolkata,73.86
5/29/2019,Kolkata,73.92
5/28/2019,Kolkata,73.92
5/27/2019,Kolkata,73.83
5/26/2019,Kolkata,73.73
5/25/2019,Kolkata,73.6
5/24/2019,Kolkata,73.46
5/23/2019,Kolkata,73.32
5/22/2019,Kolkata,73.24
5/21/2019,Kolkata,73.24
5/20/2019,Kolkata,73.19
5/19/2019,Kolkata,73.11
5/18/2019,Kolkata,73.11
5/17/2019,Kolkata,73.17
5/16/2019,Kolkata,73.25
5/15/2019,Kolkata,73.25
5/14/2019,Kolkata,73.25
5/13/2019,Kolkata,73.5
5/12/2019,Kolkata,73.79
5/11/2019,Kolkata,74.21
5/10/2019,Kolkata,74.68
5/9/2019,Kolkata,74.88
5/8/2019,Kolkata,75.04
5/7/2019,Kolkata,75.04
5/6/2019,Kolkata,75.04
5/5/2019,Kolkata,75.11
5/4/2019,Kolkata,75.15
5/3/2019,Kolkata,75.08
5/2/2019,Kolkata,75.08
5/1/2019,Kolkata,75.15
4/30/2019,Kolkata,75.15
4/29/2019,Kolkata,75.1
4/28/2019,Kolkata,75.1
4/27/2019,Kolkata,75.1
4/26/2019,Kolkata,75.04
4/25/2019,Kolkata,75.04
4/24/2019,Kolkata,74.97
4/23/2019,Kolkata,74.97
4/22/2019,Kolkata,74.97
4/21/2019,Kolkata,74.97
4/20/2019,Kolkata,75.02
4/19/2019,Kolkata,75.02
4/18/2019,Kolkata,74.95
4/17/2019,Kolkata,74.95
4/16/2019,Kolkata,74.95
4/15/2019,Kolkata,75
4/14/2019,Kolkata,74.94
4/13/2019,Kolkata,74.88
4/12/2019,Kolkata,74.88
4/11/2019,Kolkata,74.82
4/10/2019,Kolkata,74.82
4/9/2019,Kolkata,74.82
4/8/2019,Kolkata,74.87
4/7/2019,Kolkata,74.87
4/6/2019,Kolkata,74.93
4/5/2019,Kolkata,74.93
4/4/2019,Kolkata,74.88
4/3/2019,Kolkata,74.88
4/2/2019,Kolkata,74.88
4/1/2019,Kolkata,74.88
3/31/2019,Kolkata,74.93
3/30/2019,Kolkata,74.93
3/29/2019,Kolkata,74.89
3/28/2019,Kolkata,74.89
3/27/2019,Kolkata,74.93
3/26/2019,Kolkata,74.93
3/25/2019,Kolkata,74.93
3/24/2019,Kolkata,74.93
3/23/2019,Kolkata,74.89
3/22/2019,Kolkata,74.84
3/21/2019,Kolkata,74.79
3/20/2019,Kolkata,74.86
3/19/2019,Kolkata,74.86
3/18/2019,Kolkata,74.86
3/17/2019,Kolkata,74.79
3/16/2019,Kolkata,74.71
3/15/2019,Kolkata,74.63
3/14/2019,Kolkata,74.56
3/13/2019,Kolkata,74.49
3/12/2019,Kolkata,74.49
3/11/2019,Kolkata,74.54
3/10/2019,Kolkata,74.48
3/9/2019,Kolkata,74.39
